"kingdom" "phylum" "class" "order" "family" "genus" "binomial" "statut" "category" "foraging.niche" "body.mass" "habitat.breadth" "main.diet" "foraging.period"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus korinchi" "endemic" "DD" "G" 131 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus marmosurus" "endemic" "LC" "G" 217 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Diplothrix" "Diplothrix legata" "endemic" "EN" "G" 76.52 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus tawitawiensis" "endemic" "DD" "G" 180 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus mindorensis" "endemic" "LC" "G" 136 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus pelurus" "endemic" "DD" "G" 170.27 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus nativitatis" "endemic" "EX" "G" 149.96 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus hoffmanni" "endemic" "LC" "G" 147 3 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus baluensis" "endemic" "LC" "G" 108.75 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus mordax" "endemic" "LC" "G" 230 4 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus simalurensis" "endemic" "EN" "G" 153.12 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus jobiensis" "endemic" "LC" "G" 380 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rattus" "Rattus stoicus" "endemic" "VU" "G" 323 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Sundamys" "Sundamys infraluteus" "endemic" "LC" "G" 418.5 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Sundamys" "Sundamys maxi" "endemic" "VU" "G" 361 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Bullimus" "Bullimus luzonicus" "endemic" "LC" "G" 445 3 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Bullimus" "Bullimus gamay" "endemic" "VU" "G" 367.8 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Bullimus" "Bullimus bagobus" "endemic" "LC" "G" 432.5 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Taeromys" "Taeromys celebensis" "endemic" "LC" "S" 323 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Taeromys" "Taeromys arcuatus" "endemic" "LC" "G" 227 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Taeromys" "Taeromys callitrichus" "endemic" "DD" "G" 271 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Taeromys" "Taeromys microbullatus" "endemic" "DD" "G" 225.86 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Taeromys" "Taeromys punicans" "endemic" "DD" "G" 138 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Taeromys" "Taeromys taerae" "endemic" "VU" "G" 247 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Taeromys" "Taeromys hamatus" "endemic" "DD" "G" 196 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paruromys" "Paruromys dominator" "endemic" "LC" "G" 325.31 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Bunomys" "Bunomys andrewsi" "endemic" "LC" "G" 125 2 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Bunomys" "Bunomys fratrorum" "endemic" "VU" "G" 135 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Bunomys" "Bunomys coelestis" "endemic" "EN" "G" 120 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Bunomys" "Bunomys chrysocomus" "endemic" "LC" "G" 116 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Bunomys" "Bunomys penitus" "endemic" "LC" "G" 170 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Bunomys" "Bunomys prolatus" "endemic" "EN" "G" 131 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Leopoldamys" "Leopoldamys siporanus" "endemic" "VU" "G" 576 1 "O" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Echiothrix" "Echiothrix leucura" "endemic" "EN" "G" 63.68 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Echiothrix" "Echiothrix centrosa" "endemic" "VU" "G" 71.33 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Niviventer" "Niviventer lepturus" "endemic" "LC" "S" 84.8 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Niviventer" "Niviventer fraternus" "endemic" "LC" "S" 83.06 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Niviventer" "Niviventer coninga" "endemic" "LC" "S" 80.65 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Niviventer" "Niviventer culturatus" "endemic" "LC" "S" 81.17 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Niviventer" "Niviventer rapit" "endemic" "LC" "S" 86.75 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Margaretamys" "Margaretamys beccarii" "endemic" "DD" "Ar" 70.35 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Margaretamys" "Margaretamys elegans" "endemic" "NT" "Ar" 121 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Margaretamys" "Margaretamys parvus" "endemic" "DD" "Ar" 32.1 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pithecheir" "Pithecheir melanurus" "endemic" "VU" "Ar" 108 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Nesoromys" "Nesoromys ceramicus" "endemic" "EN" "S" 67.38 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paraleptomys" "Paraleptomys wilhelmina" "endemic" "DD" "G" 33 1 "PMS" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paraleptomys" "Paraleptomys rufilatus" "endemic" "EN" "G" 55 1 "PMS" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Sommeromys" "Sommeromys macrorhinos" "endemic" "DD" "G" 71.33 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Lenomys" "Lenomys meyeri" "endemic" "LC" "S" 74.17 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melasmothrix" "Melasmothrix naso" "endemic" "DD" "G" 47.45 1 "I" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Baiyankamys" "Baiyankamys shawmayeri" "endemic" "LC" "G" 141.42 2 "MC" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Baiyankamys" "Baiyankamys habbema" "endemic" "DD" "G" 136.19 3 "MC" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apomys" "Apomys hylocetes" "endemic" "LC" "G" 34.88 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apomys" "Apomys insignis" "endemic" "LC" "G" 29.9 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apomys" "Apomys musculus" "endemic" "LC" "G" 21.2 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apomys" "Apomys microdon" "endemic" "LC" "G" 35.1 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apomys" "Apomys gracilirostris" "endemic" "LC" "G" 43.08 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apomys" "Apomys datae" "endemic" "LC" "G" 106 3 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apomys" "Apomys abrae" "endemic" "LC" "G" 56.6 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apomys" "Apomys littoralis" "endemic" "DD" "G" 30.95 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Apomys" "Apomys sacobianus" "endemic" "LC" "G" 82.4 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Archboldomys" "Archboldomys luzonensis" "endemic" "VU" "G" 35.4 1 "I" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chrotomys" "Chrotomys silaceus" "endemic" "LC" "G" 85.13 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chrotomys" "Chrotomys whiteheadi" "endemic" "LC" "G" 140.67 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chrotomys" "Chrotomys mindorensis" "endemic" "LC" "G" 151.98 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chrotomys" "Chrotomys gonzalesi" "endemic" "NT" "G" 140.2 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Soricomys" "Soricomys musseri" "endemic" "LC" "G" 35.4 1 "I" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rhynchomys" "Rhynchomys soricoides" "endemic" "NT" "G" 187 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Rhynchomys" "Rhynchomys isarogensis" "endemic" "VU" "G" 122.5 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Xenuromys" "Xenuromys barbatus" "endemic" "LC" "G" 1000 2 "MH" "C"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Hyomys" "Hyomys goliath" "endemic" "LC" "G" 817.5 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Hyomys" "Hyomys dammermani" "endemic" "DD" "G" 932.5 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pogonomys" "Pogonomys sylvestris" "endemic" "LC" "Ar" 43.35 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pogonomys" "Pogonomys championi" "endemic" "DD" "Ar" 50.45 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pogonomys" "Pogonomys fergussoniensis" "endemic" "EN" "Ar" 57.88 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pogonomys" "Pogonomys loriae" "endemic" "LC" "Ar" 95.13 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Macruromys" "Macruromys major" "endemic" "LC" "G" 350 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Macruromys" "Macruromys elegans" "endemic" "DD" "G" 277.9 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chiruromys" "Chiruromys vates" "endemic" "LC" "Ar" 45.55 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chiruromys" "Chiruromys lamia" "endemic" "LC" "Ar" 47.2 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chiruromys" "Chiruromys forbesi" "endemic" "LC" "Ar" 105.15 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Lorentzimys" "Lorentzimys nouhuysi" "endemic" "LC" "Ar" 14.2 1 "PMS" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Palawanomys" "Palawanomys furvus" "endemic" "LC" "G" 73.91 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Mammelomys" "Mammelomys rattoides" "endemic" "LC" "G" 209.49 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Mammelomys" "Mammelomys lanosus" "endemic" "LC" "G" 117.1 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Coryphomys" "Coryphomys buehleri" "endemic" "EX" "G" 71.33 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Abeomelomys" "Abeomelomys sevia" "endemic" "LC" "G" 54.88 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Mallomys" "Mallomys rothschildi" "endemic" "LC" "Ar" 1157.5 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Mallomys" "Mallomys aroaensis" "endemic" "LC" "Ar" 1664 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Mallomys" "Mallomys istapantap" "endemic" "LC" "Ar" 1950 3 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Mallomys" "Mallomys gunung" "endemic" "EN" "Ar" 2000 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pseudohydromys" "Pseudohydromys occidentalis" "endemic" "DD" "G" 21.9 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pseudohydromys" "Pseudohydromys fuscus" "endemic" "LC" "G" 18.74 3 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pseudohydromys" "Pseudohydromys murinus" "endemic" "LC" "G" 16.8 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pseudohydromys" "Pseudohydromys ellermani" "endemic" "LC" "G" 21.4 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pseudohydromys" "Pseudohydromys musseri" "endemic" "DD" "G" 17.32 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Komodomys" "Komodomys rintjanus" "endemic" "VU" "G" 73.85 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Tryphomys" "Tryphomys adustus" "endemic" "DD" "G" 136.47 3 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Anonymomys" "Anonymomys mindorensis" "endemic" "DD" "Ar" 76.5 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Kadarsanomys" "Kadarsanomys sodyi" "endemic" "EN" "Ar" 79.09 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Leptomys" "Leptomys elegans" "endemic" "LC" "G" 84.75 2 "MC" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Leptomys" "Leptomys signatus" "endemic" "LC" "G" 52.04 2 "MC" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Leptomys" "Leptomys ernstmayri" "endemic" "LC" "G" 42.85 1 "MC" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Hydromys" "Hydromys hussoni" "endemic" "DD" "G" 141.87 3 "MC" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Hydromys" "Hydromys neobritannicus" "endemic" "DD" "G" 135.43 3 "MC" "CDN"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Parahydromys" "Parahydromys asper" "endemic" "LC" "G" 540 3 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Crossomys" "Crossomys moncktoni" "endemic" "LC" "G" 165 2 "I" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Uromys" "Uromys rex" "endemic" "EN" "S" 420 1 "MH" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Uromys" "Uromys anak" "endemic" "LC" "S" 664.5 2 "MH" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Uromys" "Uromys porculus" "endemic" "CR" "S" 521.53 1 "MH" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Uromys" "Uromys emmae" "endemic" "CR" "S" 521.53 2 "MH" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Uromys" "Uromys siebersi" "endemic" "DD" "S" 521.53 1 "MH" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Uromys" "Uromys neobritannicus" "endemic" "NT" "S" 612.49 1 "MH" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Uromys" "Uromys imperator" "endemic" "CR" "S" 1000 1 "MH" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Uromys" "Uromys boeadii" "endemic" "CR" "S" 521.53 1 "MH" "D"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys fulgens" "endemic" "DD" "G" 97.3 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys aerosus" "endemic" "EN" "G" 97.3 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys arcium" "endemic" "DD" "G" 86.68 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys caurinus" "endemic" "EN" "G" 136 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys bougainville" "endemic" "DD" "G" 86 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Solomys" "Solomys sapientis" "endemic" "EN" "Ar" 402.48 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Solomys" "Solomys salebrosus" "endemic" "EN" "Ar" 397 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Solomys" "Solomys ponceleti" "endemic" "CR" "Ar" 1000 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Solomys" "Solomys salamonis" "endemic" "DD" "Ar" 408.8 1 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys lutillus" "endemic" "LC" "G" 86.68 3 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys rubicola" "endemic" "EX" "G" 100 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys frigicola" "endemic" "LC" "G" 86.68 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys obiensis" "endemic" "LC" "G" 71 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys howi" "endemic" "DD" "G" 86.68 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys fraterculus" "endemic" "EN" "G" 47.8 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys rufescens" "endemic" "LC" "G" 70.55 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys bannisteri" "endemic" "EN" "G" 86.68 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys leucogaster" "endemic" "LC" "G" 108.5 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys cooperae" "endemic" "DD" "G" 86.68 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys paveli" "endemic" "DD" "G" 86.68 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys dollmani" "endemic" "LC" "G" 91.27 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys matambuai" "endemic" "EN" "G" 145 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Melomys" "Melomys talaudium" "endemic" "EN" "G" 86.68 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paramelomys" "Paramelomys naso" "endemic" "LC" "G" 84.49 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paramelomys" "Paramelomys steini" "endemic" "DD" "G" 84.49 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paramelomys" "Paramelomys lorentzii" "endemic" "LC" "G" 150 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paramelomys" "Paramelomys platyops" "endemic" "LC" "G" 85.6 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paramelomys" "Paramelomys rubex" "endemic" "LC" "G" 47.16 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paramelomys" "Paramelomys gressitti" "endemic" "EN" "G" 84.49 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paramelomys" "Paramelomys moncktoni" "endemic" "LC" "G" 80.56 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paramelomys" "Paramelomys levipes" "endemic" "LC" "G" 82.81 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Paramelomys" "Paramelomys mollis" "endemic" "LC" "G" 90.05 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pseudomys" "Pseudomys higginsi" "endemic" "LC" "G" 67 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Pseudomys" "Pseudomys fieldi" "endemic" "VU" "G" 45 2 "MH" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Tateomys" "Tateomys rhinogradoides" "endemic" "DD" "G" 82.8 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Tateomys" "Tateomys macrocercus" "endemic" "DD" "G" 42.7 1 "I" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Protochromys" "Protochromys fellowsi" "endemic" "LC" "G" 78.99 1 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Coccymys" "Coccymys ruemmleri" "endemic" "LC" "S" 29.7 2 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Anisomys" "Anisomys imitator" "endemic" "LC" "S" 510.5 2 "FFN" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chiropodomys" "Chiropodomys major" "endemic" "LC" "Ar" 42 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chiropodomys" "Chiropodomys karlkoopmani" "endemic" "VU" "Ar" 29.1 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chiropodomys" "Chiropodomys muroides" "endemic" "DD" "Ar" 16.4 1 "PMS" "N"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "MURIDAE" "Chiropodomys" "Chiropodomys pusillus" "endemic" "DD" "Ar" 28.9 2 "PMS" "N"
